Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion,Clave de municipio
2014,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),7.0,7.0,0.0,260.75,37.25,7454.94,1943875.61,7108.0
2014,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,2.0,2.0,0.0,20.4,10.2,2500.0,51000.0,7108.0
2014,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,100.0,42.0,0.0,4204.2,100.1,3771.82,15857485.64,7108.0
2014,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,823.75,823.75,0.0,2098.19,2.55,8165.9,17133609.72,7108.0
2014,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,10.0,10.0,0.0,79.1,7.91,2236.73,176925.34,7108.0
2014,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,165.75,165.75,0.0,1637.6,9.88,2480.21,4061600.0,7108.0
2014,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,10.0,10.0,0.0,97.8,9.78,1900.0,185820.0,7108.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,20.0,20.0,0.0,415.4,20.77,6696.01,2781522.55,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,24.0,24.0,0.0,17.02,0.71,11246.72,191419.17,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,55.0,55.0,0.0,247.5,4.5,2803.24,693801.9,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,18.0,18.0,0.0,375.0,20.83,2441.6,915600.0,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),1.5,1.5,0.0,69.0,46.0,4619.63,318754.47,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,81.0,81.0,0.0,254.99,3.15,2839.63,724077.25,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,1806.0,1806.0,0.0,4334.4,2.4,10128.46,43900797.02,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,2448.0,2448.0,0.0,2117.01,0.86,11718.63,24808455.76,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,10755.0,10532.0,223.0,44333.72,4.21,3118.17,138239881.06,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,128.0,128.0,0.0,2448.4,19.13,1743.97,4269945.14,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,302.0,302.0,0.0,788.69,2.61,2745.96,2165711.19,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,55.0,38.0,0.0,386.0,10.16,17663.25,6818014.5,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,66.0,44.0,0.0,4550.4,103.42,3941.27,17934355.01,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,3398.0,3398.0,0.0,6317.0,1.86,8241.44,52061176.48,7107.0
2014,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,215.0,215.0,0.0,2257.5,10.5,2000.0,4515000.0,7107.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1480.0,1480.0,0.0,1321.64,0.89,12000.0,15859680.0,7008.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3403.0,3403.0,0.0,9630.49,2.83,3044.45,29319545.28,7008.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,7528.0,7445.0,0.0,12085.1,1.62,7955.83,96147001.13,7008.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,25.0,20.0,0.0,98.0,4.9,4400.0,431200.0,7008.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,255.0,255.0,0.0,229.5,0.9,11900.0,2731050.0,7020.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,1175.0,1175.0,0.0,4488.8,3.82,3884.69,17437596.47,7020.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,115.0,115.0,0.0,3346.5,29.1,2500.0,8366250.0,7020.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,8810000,Sorgo grano,33.0,33.0,0.0,95.7,2.9,2500.0,239250.0,7020.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,2233.0,2233.0,0.0,1898.05,0.85,12000.0,22776600.0,7020.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,17245.0,17244.0,1.0,68976.0,4.0,2993.42,206474137.92,7020.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,232.0,232.0,0.0,626.4,2.7,2800.0,1753920.0,7020.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,11.0,7.0,0.0,34.93,4.99,2125.0,74226.25,7020.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,140.0,125.0,0.0,12737.5,101.9,3494.74,44514250.75,7020.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,8430.0,8334.0,0.0,13703.2,1.64,7994.13,109545162.22,7020.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,40.0,30.0,0.0,210.0,7.0,4357.14,914999.4,7020.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,146.5,146.5,0.0,1494.3,10.2,1500.0,2241450.0,7020.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,117,Montecristo de Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,325.0,325.0,0.0,279.5,0.86,12000.0,3354000.0,7117.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,117,Montecristo de Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,750.0,750.0,0.0,2250.0,3.0,3019.59,6794077.5,7117.0
2014,7,Chiapas,21,Villa Flores,3,Independencia,117,Montecristo de Guerrero,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,4499.0,4410.0,0.0,7201.6,1.63,8002.2,57628643.52,7117.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,502.0,502.0,0.0,200.8,0.4,12100.0,2429680.0,7005.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,723.0,723.0,0.0,788.07,1.09,3690.87,2908663.92,7005.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,286.0,286.0,0.0,486.2,1.7,3950.0,1920490.0,7005.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1044.0,1044.0,0.0,405.6,0.39,12100.0,4907760.0,7005.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3064.0,3064.0,0.0,3494.1,1.14,2900.0,10132890.0,7005.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,2519.0,2489.0,0.0,3011.69,1.21,3700.0,11143253.0,7005.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,95.0,95.0,0.0,39.9,0.42,12100.0,482790.0,7025.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,430.0,430.0,0.0,438.6,1.02,3587.44,1573451.18,7025.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,525.0,525.0,0.0,252.0,0.48,12100.0,3049200.0,7025.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,90.0,90.0,0.0,95.4,1.06,2900.0,276660.0,7025.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,656.0,643.0,0.0,681.58,1.06,3700.0,2521846.0,7025.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,58.0,58.0,0.0,23.2,0.4,12100.0,280720.0,7043.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,107.0,107.0,0.0,102.72,0.96,3668.22,376799.56,7043.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,48.0,48.0,0.0,16.8,0.35,12100.0,203280.0,7043.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,155.0,155.0,0.0,172.05,1.11,2900.0,498945.0,7043.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,455.0,441.0,0.0,149.94,0.34,35088.24,5261130.71,7043.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,125.0,125.0,0.0,112.5,0.9,3700.0,416250.0,7043.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,80.0,80.0,0.0,30.4,0.38,12100.0,367840.0,7045.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,94.0,94.0,0.0,86.46,0.92,3687.18,318793.58,7045.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,106.0,106.0,0.0,39.22,0.37,12100.0,474562.0,7045.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,150.0,150.0,0.0,167.24,1.11,2900.0,484996.0,7045.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,160.0,153.0,0.0,47.43,0.31,35096.78,1664640.28,7045.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,106.0,106.0,0.0,109.18,1.03,3556.31,388277.93,7045.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,65.0,65.0,0.0,24.7,0.38,12100.0,298870.0,7068.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,218.0,218.0,0.0,209.28,0.96,3661.47,766272.44,7068.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,86.0,86.0,0.0,40.42,0.47,12100.0,489082.0,7068.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,434.0,434.0,0.0,520.8,1.2,2900.0,1510320.0,7068.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,3244.0,3202.0,0.0,1184.74,0.37,35121.63,41609999.93,7068.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,2448.0,2418.0,0.0,66132.3,27.35,3300.0,218236590.0,7068.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,47.0,47.0,0.0,17.39,0.37,12100.0,210419.0,7084.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,168.0,168.0,0.0,169.68,1.01,3692.86,626604.48,7084.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,156.0,156.0,0.0,56.16,0.36,12100.0,679536.0,7084.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,467.0,467.0,0.0,531.24,1.14,2900.0,1540596.0,7084.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,20.0,19.0,0.0,5.13,0.27,35111.11,180119.99,7084.0
2014,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,877.0,853.0,0.0,810.35,0.95,3505.26,2840487.44,7084.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,672.0,672.0,0.0,725.76,1.08,3500.0,2540160.0,7033.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,26.0,26.0,0.0,10.92,0.42,12200.0,133224.0,7033.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,838.0,838.0,0.0,940.8,1.12,3020.0,2841216.0,7033.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,48.5,38.5,0.0,10.4,0.27,36000.0,374400.0,7033.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,45.0,45.0,0.0,49.5,1.1,3700.0,183150.0,7033.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,48,Juárez,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,1808.0,1808.0,0.0,1663.36,0.92,3806.57,6331696.28,7048.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,48,Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,13.0,13.0,0.0,22.49,1.73,3920.0,88160.8,7048.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,48,Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,14.0,14.0,0.0,6.01,0.43,12200.0,73322.0,7048.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,48,Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1712.0,1712.0,0.0,2316.0,1.35,3000.0,6948000.0,7048.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,48,Juárez,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,1925.0,1887.0,0.0,886.89,0.47,36000.0,31928040.0,7048.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,62,Ostuacán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,11.0,11.0,0.0,5.17,0.47,12200.0,63074.0,7062.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,62,Ostuacán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,2517.0,2517.0,0.0,2441.0,0.97,3759.59,9177159.19,7062.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,62,Ostuacán,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,13.0,13.0,0.0,23.79,1.83,3920.0,93256.8,7062.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,62,Ostuacán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,25.0,25.0,0.0,9.75,0.39,12200.0,118950.0,7062.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,62,Ostuacán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,2290.0,2290.0,0.0,2740.0,1.2,3000.0,8220000.0,7062.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,62,Ostuacán,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,1805.0,1772.0,0.0,850.56,0.48,36000.0,30620160.0,7062.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,62,Ostuacán,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,9.0,9.0,0.0,9.45,1.05,3700.0,34965.0,7062.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,62,Ostuacán,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,165.0,150.0,0.0,3630.0,24.2,2800.0,10164000.0,7062.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,74,Reforma,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,12.0,12.0,0.0,5.52,0.46,12200.0,67344.0,7074.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,74,Reforma,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,1584.0,1584.0,0.0,1900.8,1.2,3838.38,7295992.7,7074.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,74,Reforma,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,9.0,9.0,0.0,16.02,1.78,3920.0,62798.4,7074.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,74,Reforma,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,11.0,11.0,0.0,4.51,0.41,12200.0,55022.0,7074.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,74,Reforma,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1755.0,1755.0,0.0,2446.0,1.39,3000.0,7338000.0,7074.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,74,Reforma,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,25.0,23.0,0.0,7.82,0.34,36000.0,281520.0,7074.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,74,Reforma,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,605.0,590.0,0.0,14520.0,24.61,2850.0,41382000.0,7074.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,88,Sunuapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,257.0,257.0,0.0,251.86,0.98,3688.72,929041.02,7088.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,88,Sunuapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,11.0,11.0,0.0,4.73,0.43,12200.0,57706.0,7088.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,88,Sunuapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,225.0,225.0,0.0,252.0,1.12,3000.0,756000.0,7088.0
2014,7,Chiapas,22,Pichucalco,2,Juárez,88,Sunuapa,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,386.0,368.0,0.0,176.64,0.48,36000.0,6359040.0,7088.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,42,Ixhuatán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,135.0,135.0,0.0,55.35,0.41,12200.0,675270.0,7042.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,42,Ixhuatán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,240.0,240.0,0.0,230.4,0.96,3400.0,783360.0,7042.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,42,Ixhuatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,295.0,295.0,0.0,140.03,0.47,12000.0,1680360.0,7042.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,42,Ixhuatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,755.0,755.0,0.0,860.7,1.14,2900.0,2496030.0,7042.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,42,Ixhuatán,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,1162.0,1143.0,0.0,662.94,0.58,3700.0,2452878.0,7042.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,42,Ixhuatán,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,245.0,245.0,0.0,2695.0,11.0,2211.82,5960854.9,7042.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,67,Pantepec,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,48.0,48.0,0.0,21.12,0.44,12200.0,257664.0,7067.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,67,Pantepec,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,48.0,48.0,0.0,45.6,0.95,3400.0,155040.0,7067.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,67,Pantepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,92.0,92.0,0.0,43.62,0.47,12000.0,523440.0,7067.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,67,Pantepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1020.0,1020.0,0.0,1152.6,1.13,2900.0,3342540.0,7067.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,67,Pantepec,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,325.0,318.0,0.0,197.16,0.62,3700.0,729492.0,7067.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,73,Rayón,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,35.0,35.0,0.0,16.1,0.46,12200.0,196420.0,7073.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,73,Rayón,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,56.0,56.0,0.0,53.8,0.96,3400.0,182920.0,7073.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,73,Rayón,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,49.0,49.0,0.0,23.41,0.48,12000.0,280920.0,7073.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,73,Rayón,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,736.0,736.0,0.0,713.92,0.97,2900.0,2070368.0,7073.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,73,Rayón,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,128.0,124.0,0.0,73.16,0.59,3700.0,270692.0,7073.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,90,Tapalapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,54.0,54.0,0.0,23.76,0.44,12200.0,289872.0,7090.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,90,Tapalapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,247.0,247.0,0.0,229.71,0.93,3400.0,781014.0,7090.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,90,Tapalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,41.0,41.0,0.0,20.06,0.49,12000.0,240720.0,7090.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,90,Tapalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,238.0,238.0,0.0,238.57,1.0,2900.0,691853.0,7090.0
2014,7,Chiapas,22,Pichucalco,3,Tapilula,90,Tapalapa,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,600.0,587.0,0.0,363.94,0.62,3700.0,1346578.0,7090.0
